Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,21983,2022-11-17,0.0790112951,-0.001985864,-0.001501862,21,100
Market-Adjusted Model,21984,2022-11-17,0.0897078216,0.0088624325,0.0091946644,21,100
Market-Adjusted Model,21985,2022-11-17,0.1387896968,0.0529035283,0.0582765396,21,100
Market-Adjusted Model,21986,2022-11-17,0.1403173151,0.0533865457,0.0598041579,21,100
Market-Adjusted Model,21989,2022-11-17,0.0391563122,-0.036498598,-0.041356845,21,100
Market-Adjusted Model,21991,2022-11-17,0.0788561564,-0.002337209,-0.001657001,21,100
Market-Adjusted Model,21992,2022-11-17,0.0288727888,-0.051742426,-0.051640368,21,100
Market-Adjusted Model,21994,2022-11-17,0.1264492643,0.0416322019,0.0459361071,21,100
Market-Adjusted Model,21997,2022-11-17,0.1408163362,0.0541461082,0.060303179,21,100
Market-Adjusted Model,21998,2022-11-17,0.1491333734,0.0695636325,0.0686202162,21,100
Market-Adjusted Model,21999,2022-11-17,0.0833399213,0.0430881457,0.0028267641,21,100
Market-Adjusted Model,22001,2022-11-17,0.0610502762,-0.018798321,-0.019462881,21,100
Market-Adjusted Model,22002,2022-11-17,0.118874892,0.0378791011,0.0383617348,21,100
Market-Adjusted Model,22003,2022-11-17,-0.139694239,-0.223483695,-0.220207396,21,100
Market-Adjusted Model,22004,2022-11-17,0.1166418934,0.0361377603,0.0361287362,21,100
Market-Adjusted Model,22006,2022-11-17,-0.210000004,-0.288701736,-0.290513161,21,100
Market-Adjusted Model,22009,2022-11-17,0.1103076835,0.0259149797,0.0297945263,21,100
Market-Adjusted Model,22010,2022-11-17,0.0780041937,-0.00281892,-0.002508964,21,100
Market-Adjusted Model,22011,2022-11-17,0.0674351452,-0.014376693,-0.013078012,21,100
Market-Adjusted Model,22012,2022-11-17,0.0413391107,-0.039121764,-0.039174046,21,100
Market-Adjusted Model,22013,2022-11-17,0.1435116472,0.0568426275,0.06299849,21,100
Market-Adjusted Model,22014,2022-11-17,0.0873800041,0.0061166679,0.0068668469,21,100
Market-Adjusted Model,22018,2022-11-17,0.1273492015,0.0482746075,0.0468360443,21,100
Market-Adjusted Model,22019,2022-11-17,0.0419693429,-0.03854875,-0.038543814,21,100
Market-Adjusted Model,22020,2022-11-17,0.0333221383,-0.047387152,-0.047191019,21,100
Market-Adjusted Model,22021,2022-11-17,-0.0077644,-0.086591389,-0.088277557,21,100
Market-Adjusted Model,22022,2022-11-17,0.0570441703,-0.02453175,-0.023468987,21,100
Market-Adjusted Model,22027,2022-11-17,0.0704028408,0.0105390215,-0.010110316,21,100
Market-Adjusted Model,22028,2022-11-17,0.0438162472,-0.037300766,-0.03669691,21,100
Market-Adjusted Model,22029,2022-11-17,0.0606292943,-0.021148905,-0.019883863,21,100
Market-Adjusted Model,22030,2022-11-17,0.155833297,0.0691516399,0.0753201398,21,100
Market-Adjusted Model,22033,2022-11-17,0.1617423962,0.0740832318,0.081229239,21,100
Market-Adjusted Model,22034,2022-11-17,0.095312551,0.0151194081,0.0147993938,21,100
Market-Adjusted Model,22035,2022-11-17,0.0522901509,-0.028105663,-0.028223006,21,100
Market-Adjusted Model,22036,2022-11-17,-0.103317841,-0.18791191,-0.183830998,21,100
Market-Adjusted Model,22037,2022-11-17,0.0127383311,-0.06742326,-0.067774826,21,100
Market-Adjusted Model,22039,2022-11-17,0.4235294266,0.2996352615,0.3430162694,21,100
Market-Adjusted Model,22040,2022-11-17,0.0959676838,0.0125657008,0.0154545266,21,100
Market-Adjusted Model,22041,2022-11-17,0.0754588318,-0.006543639,-0.005054325,21,100
Market-Adjusted Model,22042,2022-11-17,0.0746950291,-0.007447,-0.005818128,21,100
Market-Adjusted Model,22045,2022-11-17,0.0916473289,0.0113956379,0.0111341717,21,100
Market-Adjusted Model,22046,2022-11-17,0.0928237583,0.0103537769,0.0123106011,21,100
Market-Adjusted Model,22048,2022-11-17,0.0560472185,-0.025592249,-0.024465939,21,100
Market-Adjusted Model,22049,2022-11-17,0.0609006137,-0.011489565,-0.019612543,21,100
Market-Adjusted Model,22050,2022-11-17,0.1467557158,0.0618338222,0.0662425587,21,100
Market-Adjusted Model,22051,2022-11-17,0.1815599902,0.0962089034,0.101046833,21,100
Market-Adjusted Model,22052,2022-11-17,0.0491754413,-0.032019493,-0.031337716,21,100
Market-Adjusted Model,22053,2022-11-17,-0.157765688,-0.24532573,-0.238278845,21,100
Market-Adjusted Model,22054,2022-11-17,0.1254072458,0.0411582261,0.0448940886,21,100
Market-Adjusted Model,22055,2022-11-17,0.0445296021,-0.036447737,-0.035983555,21,100
Market-Adjusted Model,22056,2022-11-17,0.0527462234,-0.028564084,-0.027766934,21,100
Market-Adjusted Model,22057,2022-11-17,0.0082934341,-0.072114582,-0.072219723,21,100
Market-Adjusted Model,22060,2022-11-17,0.047423115,-0.033663059,-0.033090042,21,100
Market-Adjusted Model,22061,2022-11-17,0.097479841,0.0151641725,0.0169666838,21,100
Market-Adjusted Model,22065,2022-11-17,0.0747755261,-0.004830238,-0.005737631,21,100
Market-Adjusted Model,22068,2022-11-17,0.0442923875,-0.036886658,-0.03622077,21,100
Market-Adjusted Model,22069,2022-11-17,0.0098522549,-0.070541191,-0.070660902,21,100
Market-Adjusted Model,22070,2022-11-17,0.0079433981,-0.072438015,-0.072569759,21,100
Market-Adjusted Model,22071,2022-11-17,0.0044400668,-0.075942844,-0.07607309,21,100
Market-Adjusted Model,22072,2022-11-17,0.0050607481,-0.07532031,-0.075452409,21,100
Market-Adjusted Model,22076,2022-11-17,0.0010110488,-0.079323057,-0.079502108,21,100
Market-Adjusted Model,22077,2022-11-17,0.163798237,0.0918614093,0.0832850798,21,100
Market-Adjusted Model,22078,2022-11-17,0.4866470123,0.3519596827,0.4061338551,21,100
Market-Adjusted Model,22079,2022-11-17,0.3473792791,0.2391786933,0.2668661219,21,100
Market-Adjusted Model,22080,2022-11-17,0.0915972751,0.0128497087,0.011084118,21,100
Market-Adjusted Model,22081,2022-11-17,0.0832313691,0.0155109635,0.0027182119,21,100
Market-Adjusted Model,22084,2022-11-17,-0.014800648,-0.040626425,-0.095313806,21,100
Market-Adjusted Model,22085,2022-11-17,-0.04028438,-0.099422991,-0.120797537,21,100
Market-Adjusted Model,22086,2022-11-17,-0.241568621,-0.327858491,-0.322081779,21,100
Market-Adjusted Model,22087,2022-11-17,-0.100107113,-0.179128312,-0.18062027,21,100
Market-Adjusted Model,22088,2022-11-17,0.2137733568,0.1612664705,0.1332601996,21,100
Market-Adjusted Model,22089,2022-11-17,0.112781955,0.0508076972,0.0322687978,21,100
Market-Adjusted Model,22092,2022-11-17,0.2142856954,0.1452741302,0.1337725382,21,100
Market-Adjusted Model,22094,2022-11-17,-0.175831642,-0.265465181,-0.256344799,21,100
Market-Adjusted Model,22095,2022-11-17,0.0454651677,-0.035379171,-0.035047989,21,100
Market-Adjusted Model,22096,2022-11-17,-0.001490672,-0.073332762,-0.082003829,21,100
Market-Adjusted Model,22097,2022-11-17,0.0985667346,0.0153583585,0.0180535775,21,100
Market-Adjusted Model,22098,2022-11-17,0.0408791354,-0.039151014,-0.039634022,21,100
Market-Adjusted Model,22099,2022-11-17,0.1250908994,0.0421290959,0.0445777423,21,100
Market-Adjusted Model,22100,2022-11-17,0.0081883237,-0.072178868,-0.072324833,21,100
Market-Adjusted Model,22101,2022-11-17,0.0261922569,-0.053467477,-0.0543209,21,100
Market-Adjusted Model,22103,2022-11-17,0.1468976375,0.059382603,0.0663844803,21,100
Market-Adjusted Model,22104,2022-11-17,-0.043812048,-0.109135891,-0.110499417,15,100
Market-Adjusted Model,22105,2022-11-17,0.0939258096,0.0152128224,0.0134126524,21,100
Market-Adjusted Model,22106,2022-11-17,0.1454014613,0.0663733238,0.0648883042,21,100
Market-Adjusted Model,22107,2022-11-17,0.1277081777,0.0449715973,0.0471950205,21,100
Market-Adjusted Model,22108,2022-11-17,0.0693263974,-0.004135268,-0.01118676,21,100
Market-Adjusted Model,22109,2022-11-17,0.1517821361,0.0666394914,0.0712689789,21,100
Market-Adjusted Model,22110,2022-11-17,0.0249592533,-0.055330939,-0.055553904,21,100
Market-Adjusted Model,22111,2022-11-17,0.0563204774,-0.024644797,-0.02419268,21,100
Market-Adjusted Model,22113,2022-11-17,0.059659045,-0.021091832,-0.020854112,21,100
Market-Adjusted Model,22114,2022-11-17,0.0508015438,-0.027993716,-0.029711613,21,100
Market-Adjusted Model,22115,2022-11-17,0.0217729999,0.0843949587,-0.058740157,21,100
Market-Adjusted Model,22116,2022-11-17,0.1776063333,0.0879028757,0.0970931761,21,100
Market-Adjusted Model,22117,2022-11-17,0.154642419,0.0684298687,0.0741292618,21,100
Market-Adjusted Model,22118,2022-11-17,0.1031328711,0.0202998304,0.0226197139,21,100
Market-Adjusted Model,22119,2022-11-17,0.0666744844,-0.014449594,-0.013838673,21,100
Market-Adjusted Model,22120,2022-11-17,0.0824552535,0.0017465104,0.0019420964,21,100
Market-Adjusted Model,22121,2022-11-17,0.0877616183,0.0048031396,0.0072484611,21,100
Market-Adjusted Model,22122,2022-11-17,0.0859605522,0.0029869705,0.0054473951,21,100
Market-Adjusted Model,22123,2022-11-17,0.0451977525,-0.03550567,-0.035315405,21,100
Market-Adjusted Model,22124,2022-11-17,0.0873249371,0.0056225804,0.0068117799,21,100
Market-Adjusted Model,22125,2022-11-17,0.0623839464,-0.018650071,-0.018129211,21,100
Market-Adjusted Model,22126,2022-11-17,0.04704107,-0.03377117,-0.033472087,21,100
Market-Adjusted Model,22127,2022-11-17,0.0065294356,-0.073841999,-0.073983722,21,100
Market-Adjusted Model,22128,2022-11-17,0.0496483549,-0.02561074,-0.030864802,21,100
Market-Adjusted Model,22129,2022-11-17,-0.023117916,-0.094220899,-0.103631073,21,100
Market-Adjusted Model,22130,2022-11-17,-0.160239549,-0.232226263,-0.240752706,21,100
Market-Adjusted Model,22131,2022-11-17,0.0733277229,-0.008100463,-0.007185434,21,100
Market-Adjusted Model,22132,2022-11-17,-0.206293684,-0.286308674,-0.286806841,21,100
Market-Adjusted Model,22133,2022-11-17,0.2029763662,0.114433414,0.122463209,21,100
Market-Adjusted Model,22134,2022-11-17,-0.066305264,-0.147301233,-0.146818421,21,100
Market-Adjusted Model,22135,2022-11-17,0.2254315477,0.1330437033,0.1449183905,21,100
Market-Adjusted Model,22137,2022-11-17,0.0569911315,-0.021420481,-0.023522026,21,100
Market-Adjusted Model,22140,2022-11-17,0.1207233993,0.0368411065,0.0402102421,21,100
Market-Adjusted Model,22141,2022-11-17,0.0303070647,-0.050484646,-0.050206092,21,100
Market-Adjusted Model,22142,2022-11-17,0.0587497132,-0.022202728,-0.021763444,21,100
Market-Adjusted Model,22143,2022-11-17,0.0441735965,-0.03650478,-0.036339561,21,100
Market-Adjusted Model,22144,2022-11-17,0.038810099,-0.041816953,-0.041703058,21,100
Market-Adjusted Model,22145,2022-11-17,0.002935416,-0.069536484,-0.077577741,21,100
Market-Adjusted Model,22148,2022-11-17,0.0160160008,-0.064379107,-0.064497156,21,100
Market-Adjusted Model,22149,2022-11-17,0.1317158127,0.0632979729,0.0512026556,21,100
Market-Adjusted Model,22150,2022-11-17,-0.146752192,-0.200159242,-0.227265349,21,100
Market-Adjusted Model,22151,2022-11-17,0.1615410141,0.0763455856,0.0810278569,21,100
Market-Adjusted Model,22152,2022-11-17,0.1586619706,0.0724563634,0.0781488134,21,100
Market-Adjusted Model,22153,2022-11-17,0.1448454689,0.0651984307,0.0643323117,21,100
Market-Adjusted Model,22156,2022-11-17,0.0711867216,-0.009971345,-0.009326436,21,100
Market-Adjusted Model,22158,2022-11-17,0.2717390486,0.2123254754,0.1912258914,21,100
Market-Adjusted Model,22159,2022-11-17,0.0965812024,0.0465687767,0.0160680453,21,100
Market-Adjusted Model,22160,2022-11-17,-0.061957987,-0.14333805,-0.142471144,21,100
Market-Adjusted Model,22161,2022-11-17,0.0177095188,-0.057758134,-0.062803638,21,100
Market-Adjusted Model,22164,2022-11-17,0.109275794,0.0264263179,0.0287626368,21,100
Market-Adjusted Model,22165,2022-11-17,-0.0916667,-0.172062491,-0.172179857,21,100
Market-Adjusted Model,22166,2022-11-17,0.0070635415,-0.073331653,-0.073449616,21,100
Market-Adjusted Model,22167,2022-11-17,0.009109327,-0.071293414,-0.07140383,21,100
Market-Adjusted Model,22168,2022-11-17,0.370146867,0.2647837456,0.2896337098,21,100
Market-Adjusted Model,22169,2022-11-17,0.1854304433,0.1003159363,0.1049172861,21,100
Market-Adjusted Model,22172,2022-11-17,0.006448466,-0.073911577,-0.074064691,21,100
Market-Adjusted Model,22173,2022-11-17,0.0089186524,-0.071468968,-0.071594505,21,100
Market-Adjusted Model,22174,2022-11-17,0.221774171,0.1494076734,0.1412610139,21,100
Market-Adjusted Model,22175,2022-11-17,-0.139534833,-0.19317672,-0.22004799,21,100
Market-Adjusted Model,22176,2022-11-17,0.1063290212,0.0243862888,0.025815864,21,100
Market-Adjusted Model,22177,2022-11-17,-0.111753358,-0.175050455,-0.192266516,21,100
Market-Adjusted Model,22178,2022-11-17,-0.401305065,-0.474762994,-0.481818223,21,100
Market-Adjusted Model,22179,2022-11-17,-0.230897398,-0.321983184,-0.311410555,21,100
Market-Adjusted Model,22180,2022-11-17,0.0051072718,-0.075267574,-0.075405885,21,100
Market-Adjusted Model,22181,2022-11-17,-0.23690205,-0.334239423,-0.317415207,21,100
Market-Adjusted Model,22182,2022-11-17,-0.012472597,-0.082466917,-0.092985754,21,100
Market-Adjusted Model,22183,2022-11-17,-0.259740254,-0.357098675,-0.340253412,21,100
Market-Adjusted Model,22184,2022-11-17,0.064071365,-0.008315906,-0.016441792,21,100
Market-Adjusted Model,22185,2022-11-17,-0.19999774,-0.26302651,-0.280510897,21,100
Market-Adjusted Model,22186,2022-11-17,3.767215E-10,-0.062686073,-0.080513157,21,100
Market-Adjusted Model,22187,2022-11-17,0.0019841714,-0.067295776,-0.078528986,21,100
Market-Adjusted Model,22188,2022-11-17,0.0040019012,-0.076355514,-0.076511256,21,100
Market-Adjusted Model,22191,2022-11-17,-0.141206672,-0.191707628,-0.221719829,21,100
Market-Adjusted Model,22192,2022-11-17,0.0020140486,-0.078342233,-0.078499109,21,100
Market-Adjusted Model,22193,2022-11-17,0.0034601927,-0.076896131,-0.077052964,21,100
Market-Adjusted Model,22194,2022-11-17,0.5786516637,0.5933155736,0.4981385065,21,100
Market-Adjusted Model,22195,2022-11-17,0.0187208059,-0.060635099,-0.061792351,21,100
Market-Adjusted Model,22196,2022-11-17,0.1404958273,0.0593986764,0.0599826701,21,100
Market-Adjusted Model,22199,2022-11-17,0.291583259,0.212178382,0.2110701018,21,100
Market-Adjusted Model,22200,2022-11-17,-0.206959369,-0.290330766,-0.287472526,21,100
Market-Adjusted Model,22201,2022-11-17,0.0059306265,-0.07445372,-0.074582531,21,100
Market-Adjusted Model,22202,2022-11-17,-0.002935487,-0.083280721,-0.083448645,21,100
Market-Adjusted Model,22203,2022-11-17,-0.132768366,-0.194220492,-0.213281523,21,100
Market-Adjusted Model,22204,2022-11-17,-0.027846525,-0.09718163,-0.108359683,21,100
Market-Adjusted Model,22205,2022-11-17,0.2888888828,0.225864188,0.2083757256,21,100
Market-Adjusted Model,22206,2022-11-17,0.1094554229,0.0355204974,0.0289422657,21,100
Market-Adjusted Model,22207,2022-11-17,-0.002145495,-0.080963501,-0.082658652,21,100
Market-Adjusted Model,22208,2022-11-17,0.027507807,-0.052704717,-0.05300535,21,100
Market-Adjusted Model,22209,2022-11-17,-0.065306112,-0.04899685,-0.145819269,21,100
Market-Adjusted Model,22210,2022-11-17,0.1830985083,0.1730844674,0.1025853511,21,100
Market-Adjusted Model,22211,2022-11-17,-0.245810034,-0.328065137,-0.326323192,21,100
Market-Adjusted Model,22212,2022-11-17,0.0030550594,-0.077280622,-0.077458098,21,100
Market-Adjusted Model,22213,2022-11-17,0.0752687995,0.0192266332,-0.005244358,21,100
Market-Adjusted Model,22214,2022-11-17,1.2803737654,0.8337586393,1.1998606083,21,100
Market-Adjusted Model,22215,2022-11-17,0.0901115297,0.0090350866,0.0095983725,21,100
Market-Adjusted Model,22216,2022-11-17,0.0087890781,-0.071484412,-0.071724079,21,100
Market-Adjusted Model,22217,2022-11-17,0.0568181987,0.010031931,-0.023694959,21,100
Market-Adjusted Model,22220,2022-11-17,-0.0647059,-0.114722781,-0.145219057,21,100
Market-Adjusted Model,22221,2022-11-17,-0.072599514,-0.130331368,-0.153112671,21,100
Market-Adjusted Model,22222,2022-11-17,0.0424859947,-0.004636458,-0.038027162,21,100
Market-Adjusted Model,22223,2022-11-17,0.0132353163,-0.067051629,-0.067277841,21,100
Market-Adjusted Model,22224,2022-11-17,0.0034330401,-0.076934522,-0.077080117,21,100
Market-Adjusted Model,22225,2022-11-17,0.0014669331,-0.078899499,-0.079046224,21,100
Market-Adjusted Model,22228,2022-11-17,0.0049115142,-0.073550728,-0.075601643,21,100
Market-Adjusted Model,22229,2022-11-17,-0.134375024,-0.213032353,-0.214888182,21,100
Market-Adjusted Model,22230,2022-11-17,0.118505622,0.036107195,0.0379924648,21,100
Market-Adjusted Model,22231,2022-11-17,0.1075475094,0.0273756751,0.0270343522,21,100
Market-Adjusted Model,22232,2022-11-17,-0.254237238,-0.327054352,-0.334750395,21,100
Market-Adjusted Model,22233,2022-11-17,0.0019473707,-0.07837739,-0.078565786,21,100
Market-Adjusted Model,22236,2022-11-17,0.2328767094,0.152803872,0.1523635522,21,100
Market-Adjusted Model,22237,2022-11-17,-0.032678089,-0.112134238,-0.113191247,21,100
Market-Adjusted Model,22238,2022-11-17,-0.262702736,-0.33723306,-0.343215893,21,100
Market-Adjusted Model,22239,2022-11-17,0.059850311,-0.005755251,-0.020662846,21,100
Market-Adjusted Model,22240,2022-11-17,0.2419047487,0.2372084781,0.1613915915,21,100
Market-Adjusted Model,22241,2022-11-17,0.007084989,-0.073304137,-0.073428168,21,100
Market-Adjusted Model,22244,2022-11-17,-0.163544998,-0.210439141,-0.244058155,21,100
Market-Adjusted Model,22245,2022-11-17,0.0275465219,-0.030319841,-0.052966635,21,100
Market-Adjusted Model,22246,2022-11-17,0.0502605972,-0.030959402,-0.03025256,21,100
Market-Adjusted Model,22247,2022-11-17,0.0701494827,-0.011851871,-0.010363674,21,100
Market-Adjusted Model,22248,2022-11-17,0.0141043549,-0.050863299,-0.066408802,21,100
Market-Adjusted Model,22249,2022-11-17,0.0530656807,-0.028244375,-0.027447476,21,100
Market-Adjusted Model,22252,2022-11-17,-0.459252706,-0.636908775,-0.539765863,21,100
Market-Adjusted Model,22253,2022-11-17,-0.011454161,-0.091599669,-0.091967318,21,100
Market-Adjusted Model,22254,2022-11-17,0.0020181183,0.0532444531,-0.078495039,21,100
Market-Adjusted Model,22255,2022-11-17,-0.090909093,-0.151353968,-0.17142225,21,100
Market-Adjusted Model,22256,2022-11-17,-0.098600366,-0.160682722,-0.179113524,21,100
Market-Adjusted Model,22257,2022-11-17,0.0118811751,-0.066999445,-0.068631982,21,100
Market-Adjusted Model,22258,2022-11-17,0.0611354191,0.0007475039,-0.019377738,21,100
Market-Adjusted Model,22259,2022-11-17,0.1772151671,0.1441392719,0.0967020099,21,100
Market-Adjusted Model,22260,2022-11-17,-0.103448323,-0.162709219,-0.18396148,21,100
Market-Adjusted Model,22261,2022-11-17,-0.079710158,-0.147926475,-0.160223315,21,100
Market-Adjusted Model,22262,2022-11-17,0.2713755374,0.1702784683,0.1908623802,21,100
Market-Adjusted Model,22263,2022-11-17,0.2913306733,0.2424006343,0.2108175161,21,100
Market-Adjusted Model,22264,2022-11-17,0.037037054,-0.040646627,-0.043476103,21,100
Market-Adjusted Model,22265,2022-11-17,-0.005076141,-0.048915687,-0.085589298,21,100
Market-Adjusted Model,22266,2022-11-17,-0.320930193,-0.436031386,-0.40144335,21,100
Market-Adjusted Model,22267,2022-11-17,0.0135816892,-0.042496381,-0.066931468,21,100
Market-Adjusted Model,22268,2022-11-17,-0.219047655,-0.288674584,-0.299560813,21,100
Market-Adjusted Model,22271,2022-11-17,0.0025087425,-0.077869718,-0.078004415,21,100
Market-Adjusted Model,22272,2022-11-17,0.0068360009,-0.073558509,-0.073677156,21,100
Market-Adjusted Model,22273,2022-11-17,0.1638225432,0.1084210101,0.083309386,21,100
Market-Adjusted Model,22274,2022-11-17,-0.005649706,-0.048631918,-0.086162863,21,100
Market-Adjusted Model,22275,2022-11-17,0.0112876088,-0.069091831,-0.069225548,21,100
Market-Adjusted Model,22276,2022-11-17,0.0020020478,-0.078361472,-0.078511109,21,100
Market-Adjusted Model,22279,2022-11-17,0.0104218854,-0.069983403,-0.070091272,21,100
Market-Adjusted Model,22280,2022-11-17,0.0160688317,-0.061672025,-0.064444326,21,100
